dim_0,dim_1
0.012567390436948517,0.029992828057565014
0.012693043979373047,0.030469752483474024
0.012845909046265256,0.03101976595069507
0.012997068374302824,0.031595137132924694
0.01312562627693966,0.032159615302231874
0.013222109512436124,0.03269655753081083
0.013282839096729495,0.0332023315551748
0.013308119123800168,0.03367460881460808
0.013312363396873474,0.03414846092538308
0.013304398204451503,0.03464738468440148
0.013296124169570593,0.035203499108685456
0.013290107777689842,0.03582359521269138
0.013274659834896568,0.03647476276733705
0.013237291739441904,0.03711453633539509
0.01317367288243685,0.03772037308064651
0.01308945274929832,0.038302694707188195
0.012992707173907932,0.03888353168137122
0.012883320957244442,0.03946026486563601
0.012756271504663049,0.03999888111351644
0.01261217579916563,0.04049654260177386
0.012459173717587006,0.04099304279130284
0.012300657981808875,0.04150238983488206
0.012139299875186353,0.04203748701767865
0.011969296592789657,0.042580430298044925
0.011781465733560337,0.04309877249835965
0.011576674714739886,0.04359545181932724
0.011364254629952943,0.04410279152739654
0.011145212103378783,0.0446278599354566
0.01092223666928939,0.0451858417664983
0.010702873326934573,0.04581141921051334
0.010486894220628077,0.04650294324669894
0.010269378053960006,0.04723430580836118
0.010041413498123066,0.04795456571907566
0.009794554455529769,0.04860904566806502
0.009523716546768136,0.04915711888084311
0.009235438898092233,0.04961457855082495
0.008943154505869433,0.05004196226301328
0.008660934605282587,0.050516914793906416
0.008389340303242246,0.05103779007251834
0.008120300382579205,0.05153672763294608
0.007845729931450655,0.051942629396780605
0.007554103376669138,0.05217444790858628
0.0072545028271544364,0.0522845221986846
0.006953614659216909,0.052323948426250155
0.006661980265221746,0.05239139866480765
0.00638218780124341,0.05253284158941977
0.006107512045579002,0.05270658893014343
0.005837291110211563,0.052925213099368484
0.005571328498555591,0.0531888732698155
0.005307123195333244,0.053444715226035194
0.005043363267819612,0.053644280819010653
0.004778725886172778,0.05374484198810134
0.004516550838203249,0.05375085254969394
0.004260764077546685,0.05367653862495129
0.004010103996009321,0.05346117674689264
0.0037626882885724833,0.05310451157089116
0.003521801858155505,0.05271881059446506
0.0032889990908080615,0.05242017552339285
0.0030619145868953533,0.0522667254125646
0.0028388264668972435,0.05232350727035679
0.002615970813412071,0.052565827190179056
0.002387012836837371,0.05291313705201067
0.0021500669258867,0.05321165386426155
0.001907912563310813,0.053338532548144864
0.0016672018871311232,0.053322959358883544
0.0014339342347391222,0.05335650424874749
0.0012074020679173742,0.05359923497503388
0.00098807308531009,0.05395604282225633
0.000779535573655851,0.0541913659856129
0.0005869829771727756,0.054304286903305014
0.0004117251220431304,0.054462667971984034
0.00025187799293654707,0.054697954230485145
0.00011141810000538988,0.05482754223047343
0.0,0.05478989590160292
0.0,0.05460066397083338
0.0,0.05433064318834752
0.0,0.053978492330820894
0.0,0.053633091864538567
0.0,0.053403797799422344
0.0,0.05325584204406286
0.0,0.05309292933912855
0.0,0.05278495354236145
0.0,0.052308020909713565
1.8359156428233087e-05,0.05155175718884651
0.00018527360297177837,0.050521721232379795
0.00037693608032190323,0.049396185965869144
0.0005872878928758871,0.048158855142811825
0.0008115311477443683,0.04675425614117467
0.0010453280498928367,0.04526739619585363
0.0012922387798121376,0.04383035754691012
0.0015518348442828606,0.042460906352407096
0.0018257000824562961,0.04116092181594982
0.002117154225365921,0.03999327888335264
0.0024255942837088564,0.03884307003959026
0.002742640603740456,0.03758429845384724
0.0030631745195002975,0.036168964772389955
0.003393887487603071,0.034708498966270825
0.0037455272045692706,0.0333545254088168
0.0041136487408243464,0.032092404606039376
0.004471040795946427,0.03073733708852255
0.004811095393818568,0.029341593926307908
0.005132672940579908,0.02798105594905825
0.005448355631648818,0.026770829842745217
0.005721707178163748,0.025543509696804204
0.005936247961765214,0.02427640447086569
0.006118140086975095,0.02312575590243468
0.0063041699252526845,0.022245735280944506
0.006483226512237089,0.021592446074456078
0.006642295517813414,0.021102505254057158
0.006759565571109383,0.020773242702620747
0.006796632623068902,0.02055216494173862
0.006783426207230185,0.020573720621836288
0.0067221377768365825,0.020865029079601707
0.006592974876462554,0.021349763308894765
0.006348400612060782,0.021837286651365185
0.006012170770751208,0.022306034687879547
0.0056603647078861076,0.02295821526885047
0.00533214790182049,0.023937059249456636
0.005016947525759023,0.02519256788610126
0.004689152623244841,0.026593654295722153
0.004333759799661549,0.028038999007013034
0.003963035511021056,0.02950593338068403
0.003586197064328515,0.030849768483415717
0.0032212939179544864,0.0320095075352395
0.0028755180059321125,0.03308446841710825
0.0025571346440766665,0.03407799298913471
0.0022669912831094303,0.03505203515240993
0.0020007007693697964,0.035944437065172634
0.0017598711161317697,0.03678682509156302
0.0015472965876830475,0.03767120559674031
0.0013613806849077912,0.03856242675375651
0.0012035059328141871,0.039439305469470845
0.0010722894817834668,0.04020420021243386
0.0009645101652809203,0.040843322430753726
0.0008757948825726427,0.04125603219567539
0.000799662257596475,0.0413360325441104
0.0007354141031755607,0.04121568954514964
0.0006805475874541647,0.04106543738975687
0.0006301635662291671,0.04111352349967766
0.0005798591032653637,0.041503480686859155
0.0005286062912458605,0.042243072881933304
0.00048530495537598144,0.04312628588949763
0.0004565586971354171,0.04379080996736873
0.00044439460379513474,0.04426717569776305
0.00044613669768787197,0.04470700933133915
0.0004571120108534812,0.04518533531644763
0.0004755873246751895,0.0457748724004774
0.0005074414618903882,0.04632155889209369
0.0005546290988703162,0.046694176507043196
0.0006128446122476708,0.047038161949437274
0.0006815263155477972,0.0473827377172877
0.0007645501099348928,0.04769207038771212
0.0008651066445229013,0.04794457772091325
0.0009845248628257007,0.04806585190265117
0.001121771534219987,0.048098220774403504
0.001272103398050704,0.04797737882733002
0.0014298309971158489,0.047826690453398664
0.001594008021665648,0.04770678809693002
0.001765641712161713,0.047626556852730005
0.0019454078061956757,0.047573683086740225
0.0021338359234229607,0.04749574920105066
0.002332071627126278,0.04738024302379554
0.002539099047617045,0.047201086054564745
0.0027547912129506904,0.046969799168760235
0.0029829092182077277,0.04674384660403469
0.003227401019362725,0.04655621227794263
0.0034870671173266223,0.04632973951076172
0.003761782857664772,0.04605346444265734
0.004054638580656887,0.0457640044644682
0.004362601687870823,0.04541593710491738
0.004681593745678014,0.044991266230577635
0.005009857939328215,0.04449979993242501
0.005352475187302269,0.044002404738423255
0.005707909961704848,0.043480887235436555
0.006072468706550557,0.0429172826000585
0.006440605244875284,0.042289299299018084
0.006812931206046524,0.04161564449656318
0.007194218668571393,0.04094028575843467
0.0075879712869397755,0.04028578279038045
0.007983555337118663,0.03958496615711967
0.008370254755564488,0.038781456614331786
0.008758267773679277,0.03795973346256123
0.009160221272685431,0.03718322822091836
0.009578361491807998,0.03645562506718468
0.010010063264420364,0.03576137235406696
0.010455318629436695,0.035094943671536954
0.010897498772548907,0.03439449163030627
0.011330412304105574,0.03365064738786112
0.01176742535081905,0.032913003024468784
0.01221461634008116,0.03219747467199697
0.012669031574963883,0.03149572048102241
0.013119742253297801,0.030781669538945577
0.013546090040668797,0.030013027841688075
0.013942377428479957,0.029189099404087565
0.014316811538300984,0.02833980409689755
0.014669833916163135,0.02747406694165925
0.014997608220080002,0.026592270654909562
0.015298687818420595,0.025700141038286536
0.015572177951940857,0.02480506750402276
0.015814328984692948,0.023908230731410154
0.016026861572811944,0.02301973055754612
0.016200639423456432,0.022133844032833923
0.016334197629277118,0.021253851786806506
0.016428835465603298,0.020387452979000124
0.016477923646263194,0.01953222768983324
0.01646530071324785,0.018676189429316748
0.016376641591614654,0.017812369749849084
0.016213177840125364,0.016950115131080766
0.015949809112937054,0.016071308868535153
0.015600387894406032,0.015201342482201338
0.015225087940970222,0.014404415975340656
0.01493980575153056,0.013782771951097547
0.014878807507649167,0.013439276836685252
0.015113352132761675,0.013413816607568059
0.015623184795612604,0.013668261603410213
0.016299225876718487,0.014097976873104259
0.016977818777421175,0.0145581266192462
0.017539544081242326,0.014939091720606184
0.017996915337891585,0.015235529442319746
0.018400027892049385,0.015474788761334853
0.018699762333939537,0.015606260731220314
0.01885209554453657,0.01558370598716041
0.018896032527460253,0.015436017792119039
0.01885731402511141,0.015197171578234202
0.01873497189845331,0.014884921828540102
0.01852805473096912,0.014514090264831662
0.01825719987904627,0.01411678235341861
0.01793706544088104,0.01371362462565011
0.017564723795097197,0.013309107276227292
0.017085150434639082,0.012869059128966274
0.0165486393632695,0.012438917269504971
0.016073014100790692,0.012106534979864868
0.01579330108948445,0.011968524862342782
0.015788822398436864,0.012084092794657112
0.016041195169788577,0.012447826897853611
0.016455693365566154,0.012996869392997275
0.016923307189341433,0.013655404789945126
0.017361884345364197,0.014360175193127668
0.017772930929183826,0.015104865072574082
0.01814158417035732,0.01586777623016566
0.018430507437842084,0.016602480978520066
0.018573581686705396,0.017222704349922156
0.018527779057554487,0.01763915429266097
0.018346203180772628,0.017905477456905905
0.018081624175325602,0.01807210305607794
0.01779164986632725,0.018193989422523673
0.017535003733880505,0.018334687656547083
0.01740207308952723,0.01859120127755015
0.01745806114194454,0.019029136507623553
0.01770853750566271,0.01968256069238128
0.01809924777706235,0.020508336895187423
0.018541145346867904,0.021408463758291193
0.018956451452088782,0.0222837733584574
0.0193157588025111,0.02308230562113321
0.019622629402845725,0.023788147855343673
0.019902436075110705,0.024413130330306454
0.0201572315571241,0.024941320451511498
0.020384359884209634,0.02535139176515307
0.020590492957196022,0.02563540817931454
0.020783854074267888,0.025785521659647717
0.020964072624502304,0.02578864884876986
0.021127066423646226,0.02564026046799753
0.021257694742211713,0.02533905153509283
0.021349948434192228,0.024905846443526964
0.0213992261907292,0.024361412545814164
0.02139392663838439,0.02372518909923914
0.02133332924630621,0.023021462990215603
0.02122957817350115,0.022285558594107767
0.021132051868918467,0.02158101726202326
0.021118385984375633,0.02099062759412984
0.021235683609755487,0.020554252110647125
0.021477865550658753,0.020256536096211673
0.021779761171292128,0.02002866506984237
0.022061573627505777,0.019789444115855818
0.02227067220927518,0.01949032107531715
0.02243858994531745,0.019166073896836246
0.02259867304056964,0.018841101148559726
0.022747567980608153,0.018506806041379376
0.02285673628719141,0.018153443820199865
0.022928372317180735,0.01778520005042019
0.02293939480571911,0.01738496145646712
0.022874243748956233,0.01694918616177727
0.022727394475371348,0.01648350955800127
0.022448827473376242,0.015962095675521912
0.02204592185705908,0.015400356739887157
0.021596172504767263,0.014857194522136389
0.021176717595683205,0.014386093078558487
0.02087175112795548,0.014040422672007653
0.020736772811327037,0.01385097749159616
0.020744508249269558,0.01379581397741174
0.020851669358424037,0.013841865816553675
0.02107477569918388,0.013998779172781991
0.021402065823308978,0.014260377134898918
0.02175649956110019,0.014577168325422942
0.02209719183584913,0.014920283267899691
0.02241721763364441,0.015281676065487733
0.022694550714247905,0.015643719444604163
0.022901511828798893,0.015985486405644903
0.02301996358481128,0.016292688545703118
0.023047608244162472,0.0165599772803963
0.023004305641453043,0.016795851642665033
0.02292552112018643,0.017018916608687713
0.022872783757557826,0.01727013341813587
0.022885301997190653,0.017579459262126302
0.02296099068169076,0.017946800518093872
0.023059575292727206,0.018346249932888498
0.023143361926846545,0.018748245447946968
0.023196198291508832,0.019136209697895777
0.023245754491113862,0.019525895691886733
0.023293379495126523,0.01991248760205947
0.02331791470721461,0.020270761200662485
0.02328317352157377,0.0205647751851521
0.023175697220247277,0.020778549164871953
0.023047770481465606,0.020951400526954878
0.022944330107860157,0.021119837608077265
0.022886422531277078,0.021298389115015186
0.02290166483270186,0.021503823384444006
0.022990968888849585,0.02173508092497014
0.0231371894824853,0.021975595224787828
0.02331361652544768,0.022201097681443356
0.02347470319609721,0.022371823223629565
0.02360401782946924,0.022477338144693187
0.0236936338723883,0.02251490357484532
0.023733034598020897,0.02247922005565444
0.023719759302070785,0.02237322691964891
0.023669800661709782,0.022214056531016005
0.023579753055559306,0.02200129186730341
0.02343603408433673,0.021725167400836173
0.02324002293504322,0.021392438723242042
0.022990138089505365,0.02100649644978265
0.022658461442530312,0.020547523878910224
0.02220303364674175,0.0199856207082563
0.021599153487520072,0.019310426114778075
0.020887856370660356,0.018567167672781243
0.020131597674698853,0.017817007552586733
0.019438917434058442,0.017158827228996972
0.018960343935432535,0.016724518042118202
0.01879704874221169,0.01660190455220058
0.018959873593975,0.01680321342750444
0.01936490398129189,0.017260291314713936
0.01986447001210761,0.017846422131318682
0.02036633374400795,0.018485444506666244
0.02081629091891142,0.019137178033813686
0.021205725313300814,0.019796070090124778
0.021540585554452638,0.02046417800667703
0.02180942100399664,0.02112137863172437
0.022019927756937636,0.02176804289089447
0.022225426445298558,0.022451903673533367
0.02243256238403148,0.023179952720420366
0.022638944093148577,0.023950601132351357
0.022829409794191964,0.024749020586051405
0.022991340943464066,0.025560086498670774
0.02311855454649444,0.026373374583939006
0.023203177890776753,0.027175110014410794
0.023244441440172757,0.027959290552885714
0.0232529992321254,0.02873364093832018
0.023232262881006455,0.029499414655581282
0.023178668018955052,0.030250921302808462
0.023090231619114932,0.030982417073270263
